ReviewID,DestinationID_x,UserID,Rating,Name_x,State,Type,Popularity,BestTimeToVisit,DestinationID_y,ExperienceRating,Preferences,NumberOfAdults,NumberOfChildren,EstimatedBudget,No_of_Days,Age_Range,Health_Issue,Purpose,Interest,Seasonality,Difficulties,Cuisine_Type,Distance_km,Image_URL,TotalTravelers,BudgetPerDay,BudgetPerPerson,BudgetPerPersonDay,HasKids,Solo,Couple,Family,Group,LargeFamily,AvgRating,RatingGap,HighRating,VeryHighRating,PopRating,PopExpRating,QualityScore,ValuePerRupee,PopPerRupee,RatingPerDay,PopPerDay,DistPerDay,DistPerPerson,NearDest,FarDest,DestRatingMean,DestRatingStd,DestRatingMin,DestRatingMax,DestReviewCount,DestExpMean,DestExpStd,DestPopMean,DestPopStd,DestBudgetMean,DestBudgetStd,DestDaysMean,DestDaysStd,DestDistMean,DestAdultsMean,DestChildrenMean,DestReliability,DestConsistency,DestPopular,DestPremium,DestFamilyFriendly,UserRatingMean,UserRatingStd,UserRatingMin,UserRatingMax,UserReviewCount,UserExpMean,UserExpStd,UserBudgetMean,UserBudgetStd,UserDaysMean,UserDaysStd,UserDistMean,UserPopMean,UserExperience,UserGenerous,UserCritical,UserBigSpender,UserLongTrips,BudgetDiff,BudgetMatch,WithinBudget,DaysDiff,DaysMatch,AboveUserAvg,BelowUserAvg,RatingVsUser,PopVsUserPref,DistVsUserPref,UserTypeRating,UserTypeCount,TypeFamiliar,TypeExpert,TypeNovice,DistCat,BudgetCat,DurationCat,PopCat,RatingCat,Type_Enc,BestTimeToVisit_Enc,Preferences_Enc,Age_Range_Enc,Health_Issue_Enc,Purpose_Enc,Interest_Enc,Seasonality_Enc,Difficulties_Enc,Cuisine_Type_Enc,State_Enc,Name_x_Enc,DistCat_Enc,BudgetCat_Enc,DurationCat_Enc,PopCat_Enc,RatingCat_Enc,Target,RatingScore
664,47,220,5,Marina Beach,Tamil Nadu,Beach,7.726020725,Nov-Mar,606,4,"Beaches, Historical",2,0,36000,4,46-60,Knee Pain,Honeymoon,"Relaxation, Nightlife, Water Sports",Winter,"Crowds, sun exposure",Seafood,1340,https://encrypted-tbn0.gstatic.com/licensed-image?q=tbn:ANd9GcQct7UyX_Oev4c9kXNkRrH7cu6JRlW5Xs6MNpuB-CTQjXyNxWdF7V64hL9ANP93g9qVVT1kg12v0L1opGDTWLdmYNf-&s=19,2,9000.0,18000.0,4500.0,0,0,1,0,0,0,4.5,1,1,1,38.630103625,30.9040829,1.5452041449999998,0.45,0.7726020725,1.125,1.93150518125,335.0,670.0,0,0,3.5,2.1213203435596424,2,5,2,3.0,1.4142135623730951,7.726020725,0.0,50250.0,20152.543263816606,5.5,2.1213203435596424,930.0,2.0,0.5,3.8451430103383837,0.450182704578985,1,0,0,4.5,0.7071067811865476,4,5,2,4.5,0.7071067811865476,42250.0,8838.834764831845,3.0,1.4142135623730951,1870.0,8.2533714145,1.0986122886681096,1,0,0,0,6250.0,0.8520745071122577,1,1.0,0.75,1,0,0.5,-0.5273506895000004,-530.0,5.0,1,0,0,0,Medium,Economy,Week,High,Excellent,1,2,0,3,2,3,2,3,0,14,14,24,1,1,0,0,0,1,4.5
519,879,381,3,Munnar,Kerala,Nature,8.309631134,Sep-Mar,432,5,"City, Historical",2,0,52500,5,18-25,Asthma,Family Vacation,"Nature & Relaxation, Photography",Post-Monsoon,"Curvy roads, limited medical facilities",Kerala Cuisine,1480,https://images.unsplash.com/photo-1491497895121-1334fc14d8c9,2,10500.0,26250.0,5250.0,0,0,1,0,0,0,4.0,2,0,0,24.928893402,41.54815567,1.2464446701,0.34782608695652173,0.7225766203478261,0.8,1.6619262268,296.0,740.0,0,0,3.0,0.0,3,3,1,5.0,0.0,8.309631134,0.0,52500.0,0.0,5.0,0.0,1480.0,2.0,0.0,2.0794415416798357,10.0,0,1,0,3.0,0.0,3,3,1,5.0,0.0,52500.0,0.0,5.0,0.0,1480.0,8.309631134,0.6931471805599453,0,0,0,1,0.0,1.0,1,0.0,1.0,0,0,0.0,0.0,0.0,3.0,1,0,0,0,Medium,Moderate,Week,High,Fair,4,4,1,0,0,2,1,1,1,5,7,26,1,3,0,0,1,0,4.0
966,935,454,1,Leh Ladakh,Ladakh,Adventure,8.473490132,Apr-Jun,457,2,"Beaches, Historical",2,0,53500,5,18-25,Knee Pain,Adventure,"Trekking, Adventure Sports",Summer,"High altitude, physical exertion",Tibetan Cuisine,2500,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR6syC-08_34gV3HDUrcoT836XfFU1TJFrrucb9MfdLPiXz7ULyfUkGJEq2&s=10,2,10700.0,26750.0,5350.0,0,0,1,0,0,0,1.5,1,0,0,8.473490132,16.946980264,0.16946980264,0.12820512820512822,0.7242299258119659,0.3,1.6946980264,500.0,1250.0,0,1,1.0,0.0,1,1,1,2.0,0.0,8.473490132,0.0,53500.0,0.0,5.0,0.0,2500.0,2.0,0.0,0.6931471805599453,10.0,0,1,0,4.0,1.7320508075688772,1,5,5,1.8,0.8366600265340756,49700.0,9852.664614204627,4.0,1.8708286933869707,1768.0,8.3048899352,1.791759469228055,1,0,0,0,3800.0,0.9235427858594394,1,1.0,0.8,0,1,-3.0,0.16860019679999994,732.0,3.0,2,1,0,0,Far,Moderate,Week,High,Poor,0,0,0,0,2,0,4,2,2,17,8,22,0,3,0,0,3,0,1.5
641,269,209,4,Spiti Valley,Himachal Pradesh,Nature,7.588087849,Sep-Mar,357,5,"Nature, Adventure",1,1,47500,2,18-25,Asthma,Family Vacation,"Nature & Relaxation, Photography",Post-Monsoon,"Curvy roads, limited medical facilities",Himachali Cuisine,2000,https://storage.googleapis.com/stateless-www-justwravel-com/2021/05/1550217293_shutterstock_1129297934.jpg.jpg,2,23750.0,23750.0,11875.0,1,0,0,1,0,0,4.5,1,1,0,30.352351396,37.940439245,1.5176175698,0.18181818181818182,0.306589408040404,2.25,3.7940439245,1000.0,1000.0,0,0,4.0,0.0,4,4,1,5.0,0.0,7.588087849,0.0,47500.0,0.0,2.0,0.0,2000.0,1.0,1.0,2.772588722239781,10.0,0,0,1,4.0,0.0,4,4,1,5.0,0.0,47500.0,0.0,2.0,0.0,2000.0,7.588087849,0.6931471805599453,1,0,0,0,0.0,1.0,1,0.0,1.0,0,0,0.0,0.0,0.0,4.0,1,0,0,0,Far,Economy,Weekend,High,Good,4,4,2,0,0,2,1,1,1,3,5,33,0,1,1,0,2,1,4.5
39,84,133,2,Ooty,Tamil Nadu,Nature,9.333748543,Sep-Mar,242,3,"Beaches, Historical",2,2,83500,4,36-45,Asthma,Family Vacation,"Nature & Relaxation, Photography",Post-Monsoon,"Curvy roads, limited medical facilities",South Indian Cuisine,1180,https://t3.ftcdn.net/jpg/05/09/58/00/360_F_509580096_YjyHXMHyTm9OOkjUQS4kOxDXkxbOMWYi.jpg,4,20875.0,20875.0,5218.75,1,0,0,1,1,0,2.5,1,0,0,18.667497086,28.001245629000003,0.5600249125800001,0.11428571428571428,0.42668564768,0.625,2.33343713575,295.0,295.0,0,0,3.5,2.1213203435596424,2,5,2,2.5,0.7071067811865476,9.333748543,0.0,83500.0,0.0,5.0,1.4142135623730951,1540.0,2.0,2.0,3.8451430103383837,0.450182704578985,1,1,1,3.5,2.1213203435596424,2,5,2,4.0,1.4142135623730951,83750.0,353.5533905932738,3.5,0.7071067811865476,1105.0,9.3971915005,1.0986122886681096,1,0,1,0,250.0,0.9970149610153909,1,0.5,0.8888888888888888,0,1,-1.5,-0.06344295749999951,75.0,3.5,2,1,0,0,Medium,Premium,Week,VeryHigh,Poor,4,4,0,2,0,2,1,1,1,15,14,27,1,4,0,1,3,0,2.5
750,646,832,1,Ajanta Caves,Maharashtra,Historical,8.903494513,Nov-Feb,122,1,"Beaches, Historical",2,1,72500,5,18-25,Knee Pain,Leisure,"Cultural Exploration, Photography",Winter,"Long walking distances, crowd congestion",Maharashtrian Cuisine,430,https://plus.unsplash.com/premium_photo-1697729588019-20a1f5a325d1,3,14500.0,24166.666666666668,4833.333333333333,1,0,0,1,0,0,1.0,0,0,0,8.903494513,8.903494513,0.08903494513,0.06451612903225806,0.5744190008387097,0.2,1.7806989026,86.0,143.33333333333334,1,0,1.0,0.0,1,1,1,1.0,0.0,8.903494513,0.0,72500.0,0.0,5.0,0.0,430.0,2.0,1.0,0.6931471805599453,10.0,0,1,1,1.0,0.0,1,1,1,1.0,0.0,72500.0,0.0,5.0,0.0,430.0,8.903494513,0.6931471805599453,0,1,1,1,0.0,1.0,1,0.0,1.0,0,0,0.0,0.0,0.0,1.0,1,0,0,0,Near,Moderate,Week,VeryHigh,Poor,3,1,0,0,2,4,0,3,3,6,10,1,2,3,0,1,3,0,1.0
367,969,79,2,Tawang,Arunachal Pradesh,Nature,9.409359527,Sep-Mar,493,5,"Beaches, Historical",2,0,43000,6,46-60,Asthma,Family Vacation,"Nature & Relaxation, Photography",Post-Monsoon,"Curvy roads, limited medical facilities",North East Cuisine,3000,https://s7ap1.scene7.com/is/image/incredibleindia/sela-pass-tawang-arunachal-pradesh-blog-ntr-hero,2,7166.666666666667,21500.0,3583.3333333333335,0,0,1,0,0,0,3.5,3,0,0,18.818719054,47.046797635,0.9409359527,0.4285714285714285,1.1521664726938774,0.5833333333333334,1.5682265878333332,500.0,1500.0,0,1,3.3333333333333335,1.5275252316519468,2,5,3,3.6666666666666665,1.5275252316519468,9.409359527,0.0,44500.0,24784.067462787458,4.666666666666667,2.309401076758503,2066.6666666666665,1.6666666666666667,0.3333333333333333,4.620981203732969,0.614429798415472,1,0,0,2.0,0.0,2,2,1,5.0,0.0,43000.0,0.0,6.0,0.0,3000.0,9.409359527,0.6931471805599453,0,1,0,1,0.0,1.0,1,0.0,1.0,0,0,0.0,0.0,0.0,2.0,1,0,0,0,Far,Economy,Week,VeryHigh,Poor,4,4,0,3,0,2,1,1,1,9,1,36,0,1,0,1,3,0,3.5
669,711,174,2,Taj Mahal,Uttar Pradesh,Historical,8.636551596,Nov-Feb,175,3,"City, Historical",1,1,44500,4,46-60,Knee Pain,Leisure,"Cultural Exploration, Photography",Winter,"Long walking distances, crowd congestion",Mughlai Cuisine,1470,https://upload.wikimedia.org/wikipedia/commons/1/1d/Taj_Mahal_%28Edited%29.jpeg,2,11125.0,22250.0,5562.5,1,0,0,1,0,0,2.5,1,0,0,17.273103192,25.909654788,0.51819309576,0.20618556701030927,0.7122929151340206,0.625,2.159137899,367.5,735.0,0,0,3.0,1.4142135623730951,2,4,2,2.5,0.7071067811865476,8.636551596,0.0,64750.0,28637.824638055175,4.5,0.7071067811865476,1105.0,1.5,1.0,3.2958368660043287,0.660408825313113,1,1,1,3.5,2.1213203435596424,2,5,2,3.0,0.0,44000.0,707.1067811865476,4.0,0.0,1760.0,8.920005912,1.0986122886681096,1,0,0,0,500.0,0.9886366218949569,1,0.0,1.0,0,1,-1.5,-0.28345431600000026,-290.0,2.0,1,0,0,0,Medium,Economy,Week,VeryHigh,Poor,3,1,1,3,2,4,0,3,3,7,16,34,1,1,0,1,3,0,2.5
492,918,82,2,Mumbai,Maharashtra,City,9.371201914,Oct-Mar,360,5,"Beaches, Historical",2,0,48000,3,46-60,High Blood Pressure,Business,"Shopping, Food & Local Cuisine",All seasons,"Traffic congestion, pollution",Street Food,35,https://t4.ftcdn.net/jpg/01/46/43/87/360_F_146438747_3XYwVkfnYZuukBZYmDM8xeoqENzyhAqa.jpg,2,16000.0,24000.0,8000.0,0,0,1,0,0,0,3.5,3,0,0,18.742403828,46.85600957,0.9371201913999999,0.20588235294117646,0.5512471714117647,1.1666666666666667,3.1237339713333334,11.666666666666666,17.5,1,0,1.5,0.7071067811865476,1,2,2,5.0,0.0,9.371201914,0.0,59250.0,15909.90257669732,4.5,2.1213203435596424,507.5,2.0,0.5,1.6479184330021643,1.238993430992954,1,1,0,2.0,0.0,2,2,1,5.0,0.0,48000.0,0.0,3.0,0.0,35.0,9.371201914,0.6931471805599453,0,1,0,0,0.0,1.0,1,0.0,1.0,0,0,0.0,0.0,0.0,2.0,1,0,0,0,VeryNear,Economy,Weekend,VeryHigh,Poor,2,3,0,3,1,1,3,0,4,16,10,25,3,1,1,1,3,0,3.5
278,548,373,5,Jaipur,Rajasthan,City,8.086168022,Oct-Mar,867,5,"Beaches, Historical",2,2,85000,2,46-60,High Blood Pressure,Business,"Shopping, Food & Local Cuisine",All seasons,"Traffic congestion, pollution",Rajasthani Cuisine,1140,https://t4.ftcdn.net/jpg/05/84/76/73/360_F_584767353_EXYOkE8NcX37UwV4WfBw7AjBaEtU6mMy.jpg,4,42500.0,21250.0,10625.0,1,0,0,1,1,0,5.0,0,1,1,40.430840110000005,40.430840110000005,2.0215420055,0.11494252873563218,0.18588892004597704,2.5,4.043084011,570.0,285.0,0,0,5.0,0.0,5,5,1,5.0,0.0,8.086168022,0.0,85000.0,0.0,2.0,0.0,1140.0,2.0,2.0,3.4657359027997265,10.0,0,1,1,3.5,2.1213203435596424,2,5,2,5.0,0.0,81000.0,5656.85424949238,3.5,2.1213203435596424,830.0,8.766532400500001,1.0986122886681096,1,0,1,0,4000.0,0.9506178936062518,1,1.5,0.6666666666666667,1,0,1.5,-0.6803643785000002,310.0,5.0,1,0,0,0,Medium,Premium,Weekend,High,Excellent,2,3,0,3,1,1,3,0,4,13,13,15,1,4,1,0,0,1,5.0
853,207,538,4,Radhanagar Beach,Andaman,Beach,8.560557284,Nov-Mar,30,4,"Beaches, Historical",2,1,34500,4,36-45,Knee Pain,Honeymoon,"Relaxation, Nightlife, Water Sports",Winter,"Crowds, sun exposure",Seafood,2500,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/76/7a/1d/radhanagar-beach.jpg,3,8625.0,11500.0,2875.0,1,0,0,1,0,0,4.0,0,1,0,34.242229136,34.242229136,1.3696891654399999,0.4155844155844156,0.8894085489870129,1.0,2.140139321,625.0,833.3333333333334,0,1,3.5,0.7071067811865476,3,4,2,3.5,0.7071067811865476,8.560557284,0.0,37250.0,3889.0872965260114,3.5,0.7071067811865476,1920.0,1.5,1.5,3.8451430103383837,1.238993430992954,1,0,1,2.0,1.7320508075688772,1,4,3,2.0,1.7320508075688772,55000.0,25821.502667350713,4.333333333333333,1.5275252316519465,2010.0,8.634601325,1.3862943611198906,0,1,1,1,20500.0,0.627279504009018,0,0.33333333333333304,0.9375,1,0,2.0,-0.0740440410000005,490.0,2.5,2,1,0,0,Far,Economy,Week,VeryHigh,Good,1,2,0,2,2,3,2,3,0,14,0,28,0,1,0,1,2,1,4.0
859,850,560,3,Valley of Flowers,Uttarakhand,Nature,8.644911366,Apr-Jun,349,5,"Nature, Adventure",1,1,33500,6,18-25,Knee Pain,Adventure,"Trekking, Adventure Sports",Summer,"High altitude, physical exertion",North Indian Cuisine,1900,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKohlQ-J1CgxwCnc1mL62LM__eo7IDPvD9Hm4v1DnS8PQfNYx8O_lBtpoE&s=10,2,5583.333333333333,16750.0,2791.6666666666665,1,0,0,1,0,0,4.0,2,0,0,25.934734098,43.224556830000004,1.2967367049,0.6075949367088608,1.3131510935696205,0.6666666666666666,1.4408185610000002,316.6666666666667,950.0,0,0,3.0,0.0,3,3,1,5.0,0.0,8.644911366,0.0,33500.0,0.0,6.0,0.0,1900.0,1.0,1.0,2.0794415416798357,10.0,0,0,1,2.0,1.4142135623730951,1,3,2,4.5,0.7071067811865476,38250.0,6717.514421272202,6.0,0.0,1690.0,8.749819935000001,1.0986122886681096,0,1,0,1,4750.0,0.8758202399937256,1,0.0,1.0,1,0,1.0,-0.1049085690000009,210.0,2.0,2,1,0,0,Far,Economy,Week,VeryHigh,Fair,4,0,2,0,2,0,4,2,2,10,17,37,0,1,0,1,1,0,4.0
272,442,834,4,Gokarna Beach,Karnataka,Beach,8.459808777,Nov-Mar,245,2,"City, Historical",2,1,58500,2,46-60,Knee Pain,Honeymoon,"Relaxation, Nightlife, Water Sports",Winter,"Crowds, sun exposure",Seafood,680,https://realtalktravel.com/wp-content/uploads/Om-Beach-Gokarna.webp,3,29250.0,19500.0,9750.0,1,0,0,1,0,0,3.0,2,1,0,33.839235108,16.919617554,0.67678470216,0.09917355371900827,0.27966310006611567,1.5,4.2299043885,340.0,226.66666666666666,0,0,4.0,0.0,4,4,1,2.0,0.0,8.459808777,0.0,58500.0,0.0,2.0,0.0,680.0,2.0,1.0,2.772588722239781,10.0,0,1,1,3.5,0.7071067811865476,3,4,2,2.0,0.0,57500.0,1414.213562373095,2.5,0.7071067811865476,990.0,8.200234755499999,1.0986122886681096,1,0,1,0,1000.0,0.9826089981043808,1,0.5,0.8571428571428572,1,0,0.5,0.25957402150000064,-310.0,4.0,1,0,0,0,Near,Moderate,Weekend,High,Good,1,2,1,3,2,3,2,3,0,14,6,12,2,3,1,0,2,0,3.0
869,4,126,5,Spiti Valley,Himachal Pradesh,Nature,7.977385536,Sep-Mar,983,2,"City, Historical",1,0,22500,3,26-35,Asthma,Family Vacation,"Nature & Relaxation, Photography",Post-Monsoon,"Curvy roads, limited medical facilities",Himachali Cuisine,2000,https://storage.googleapis.com/stateless-www-justwravel-com/2021/05/1550217293_shutterstock_1129297934.jpg.jpg,1,7500.0,22500.0,7500.0,0,1,0,0,0,0,3.5,3,1,1,39.88692768,15.954771072,0.7977385536,0.4117647058823529,0.9385159454117646,1.1666666666666667,2.659128512,666.6666666666666,2000.0,0,0,5.0,0.0,5,5,1,2.0,0.0,7.977385536,0.0,22500.0,0.0,3.0,0.0,2000.0,1.0,0.0,3.4657359027997265,10.0,0,0,0,3.75,0.9574271077563381,3,5,4,2.5,1.0,22000.0,4020.7793606049395,3.25,0.957427107756338,1582.5,8.763474082,1.6094379124341003,1,0,0,0,500.0,0.9772737602836234,1,0.25,0.9411764705882353,1,0,1.25,-0.7860885460000002,417.5,5.0,1,0,0,0,Far,Budget,Weekend,High,Excellent,4,4,1,1,0,2,1,1,1,3,5,33,0,0,1,0,0,0,3.5
62,517,572,4,Baga Beach,Goa,Beach,8.715019439,Nov-Mar,699,5,"Nature, Adventure",2,2,37000,5,36-45,Knee Pain,Honeymoon,"Relaxation, Nightlife, Water Sports",Winter,"Crowds, sun exposure",Seafood,590,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQeseYB8OMIYAnzRmlYP6matYpojVkK9lRx0Wgn7x8BYcxvxjfwm4QrUxM&s=10,4,7400.0,9250.0,1850.0,1,0,0,1,1,0,4.5,1,1,0,34.860077756,43.575097195000005,1.7430038878000003,0.5357142857142857,1.0375023141666666,0.9,1.7430038878,118.0,147.5,0,0,3.5,0.7071067811865476,3,4,2,4.0,1.4142135623730951,8.715019439,0.0,44500.0,10606.601717798212,5.0,0.0,590.0,1.5,2.0,3.8451430103383837,1.238993430992954,1,0,1,4.0,0.0,4,4,1,5.0,0.0,37000.0,0.0,5.0,0.0,590.0,8.715019439,0.6931471805599453,1,0,0,1,0.0,1.0,1,0.0,1.0,0,0,0.0,0.0,0.0,4.0,1,0,0,0,Near,Economy,Week,VeryHigh,Good,1,2,2,2,2,3,2,3,0,14,3,3,2,1,0,1,2,1,4.5
570,502,945,5,Tarkarli Beach,Maharashtra,Beach,9.314545773,Nov-Mar,839,3,"City, Historical",2,0,44000,4,46-60,Knee Pain,Honeymoon,"Relaxation, Nightlife, Water Sports",Winter,"Crowds, sun exposure",Seafood,520,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRmtn0Vsfvni1NmF01OGM9ahIFZcrRqMoNKSjV1xzIEbR5CCG-tr4PumVg&s=10,2,11000.0,22000.0,5500.0,0,0,1,0,0,0,4.0,2,1,1,46.572728865,27.943637319000004,1.3971818659500002,0.3333333333333333,0.77621214775,1.0,2.32863644325,130.0,260.0,0,0,5.0,0.0,5,5,2,3.0,0.0,9.314545773,0.0,42000.0,2828.42712474619,3.5,0.7071067811865476,930.0,1.5,1.0,5.493061443340547,10.0,1,0,1,4.5,0.7071067811865476,4,5,2,3.0,0.0,43500.0,707.1067811865476,3.0,1.4142135623730951,1260.0,9.299981516999999,1.0986122886681096,1,0,0,0,500.0,0.9885060113560608,1,1.0,0.75,1,0,0.5,0.014564256000001663,-740.0,5.0,1,0,0,0,Near,Economy,Week,VeryHigh,Excellent,1,2,1,3,2,3,2,3,0,14,10,35,2,1,0,1,0,0,4.0
865,741,328,4,Taj Mahal,Uttar Pradesh,Historical,7.727775532,Nov-Feb,292,1,"Beaches, Historical",2,0,45000,4,18-25,Knee Pain,Leisure,"Cultural Exploration, Photography",Winter,"Long walking distances, crowd congestion",Mughlai Cuisine,1470,https://upload.wikimedia.org/wikipedia/commons/1/1d/Taj_Mahal_%28Edited%29.jpeg,2,11250.0,22500.0,5625.0,0,0,1,0,0,0,2.5,3,1,0,30.911102128,7.727775532,0.30911102128,0.20408163265306123,0.6308388189387755,0.625,1.931943883,367.5,735.0,0,0,4.0,0.0,4,4,1,1.0,0.0,7.727775532,0.0,45000.0,0.0,4.0,0.0,1470.0,2.0,0.0,2.772588722239781,10.0,0,0,0,4.0,0.0,4,4,1,1.0,0.0,45000.0,0.0,4.0,0.0,1470.0,7.727775532,0.6931471805599453,1,0,0,0,0.0,1.0,1,0.0,1.0,0,0,0.0,0.0,0.0,4.0,1,0,0,0,Medium,Economy,Week,High,Good,3,1,0,0,2,4,0,3,3,7,16,34,1,1,0,0,2,0,2.5
703,386,594,2,Hampi Ruins,Karnataka,Historical,9.463332001,Nov-Feb,277,2,"City, Historical",1,0,23500,3,36-45,Knee Pain,Leisure,"Cultural Exploration, Photography",Winter,"Long walking distances, crowd congestion",South Indian Cuisine,740,https://wegobond.com/wp-content/uploads/2018/01/hampi-banner.jpg,1,7833.333333333333,23500.0,7833.333333333333,0,1,0,0,0,0,2.0,0,0,0,18.926664002,18.926664002,0.37853328004,0.22641509433962267,1.0713206038867926,0.6666666666666666,3.154444000333333,246.66666666666666,740.0,0,0,2.5,0.7071067811865476,2,3,2,1.5,0.7071067811865476,9.463332001,0.0,68000.0,62932.50352560273,3.5,0.7071067811865476,1220.0,1.5,1.0,2.7465307216702737,1.238993430992954,1,1,1,2.0,0.0,2,2,1,2.0,0.0,23500.0,0.0,3.0,0.0,740.0,9.463332001,0.6931471805599453,0,1,0,0,0.0,1.0,1,0.0,1.0,0,0,0.0,0.0,0.0,2.0,1,0,0,0,Near,Budget,Weekend,VeryHigh,Poor,3,1,1,2,2,4,0,3,3,15,6,13,2,0,1,1,3,0,2.0
342,176,567,3,Ellora Caves,Maharashtra,Historical,8.165093922,Nov-Feb,996,5,"City, Historical",2,1,85000,4,26-35,Knee Pain,Leisure,"Cultural Exploration, Photography",Winter,"Long walking distances, crowd congestion",Maharashtrian Cuisine,340,https://indiaholidaymall.com/images/blog/Ellora-Caves-Unesco-World-Heritage-Site.jpg,3,21250.0,28333.333333333332,7083.333333333333,1,0,0,1,0,0,4.0,2,0,0,24.495281766,40.82546961,1.2247640883000002,0.1797752808988764,0.36697051334831465,1.0,2.0412734805,85.0,113.33333333333333,1,0,2.0,1.4142135623730951,1,3,2,3.5,2.1213203435596424,8.165093922,0.0,68750.0,22980.970388562793,3.5,0.7071067811865476,720.0,1.5,1.5,2.197224577336219,0.660408825313113,1,1,1,3.0,0.0,3,3,1,5.0,0.0,85000.0,0.0,4.0,0.0,340.0,8.165093922,0.6931471805599453,0,0,1,0,0.0,1.0,1,0.0,1.0,0,0,0.0,0.0,0.0,3.0,1,0,0,0,Near,Premium,Week,High,Fair,3,1,1,1,2,4,0,3,3,6,10,10,2,4,0,0,1,0,4.0
26,966,591,5,Ellora Caves,Maharashtra,Historical,9.140527124,Nov-Feb,893,1,"City, Historical",1,1,61500,5,18-25,Knee Pain,Leisure,"Cultural Exploration, Photography",Winter,"Long walking distances, crowd congestion",Maharashtrian Cuisine,340,https://indiaholidaymall.com/images/blog/Ellora-Caves-Unesco-World-Heritage-Site.jpg,2,12300.0,30750.0,6150.0,1,0,0,1,0,0,3.0,4,1,1,45.70263562,9.140527124,0.45702635620000004,0.22556390977443608,0.6872576784962405,0.6,1.8281054248,68.0,170.0,1,0,5.0,0.0,5,5,1,1.0,0.0,9.140527124,0.0,61500.0,0.0,5.0,0.0,340.0,1.0,1.0,3.4657359027997265,10.0,0,1,1,4.5,0.7071067811865476,4,5,2,2.5,2.1213203435596424,48500.0,18384.776310850237,5.0,0.0,465.0,8.383262672499999,1.0986122886681096,1,0,0,1,13000.0,0.7319642893960949,1,0.0,1.0,1,0,0.5,0.7572644515000011,-125.0,5.0,1,0,0,0,Near,Moderate,Week,VeryHigh,Excellent,3,1,1,0,2,4,0,3,3,6,10,10,2,3,0,1,0,0,3.0
592,326,647,3,Fatehpur Sikri,Uttar Pradesh,Historical,8.206421939,Nov-Feb,366,3,"Nature, Adventure",2,1,66000,6,26-35,Knee Pain,Leisure,"Cultural Exploration, Photography",Winter,"Long walking distances, crowd congestion",Mughlai Cuisine,1450,https://images.unsplash.com/photo-1717761558642-32cbeccbee7e,3,11000.0,22000.0,3666.6666666666665,1,0,0,1,0,0,3.0,0,0,0,24.619265817,24.619265817,0.73857797451,0.25,0.6838684949166667,0.5,1.3677369898333334,241.66666666666666,483.3333333333333,0,0,3.0,0.0,3,3,1,3.0,0.0,8.206421939,0.0,66000.0,0.0,6.0,0.0,1450.0,2.0,1.0,2.0794415416798357,10.0,0,1,1,3.0,0.0,3,3,1,3.0,0.0,66000.0,0.0,6.0,0.0,1450.0,8.206421939,0.6931471805599453,0,0,1,1,0.0,1.0,1,0.0,1.0,0,0,0.0,0.0,0.0,3.0,1,0,0,0,Medium,Moderate,Week,High,Fair,3,1,2,1,2,4,0,3,3,7,16,11,1,3,0,0,1,0,3.0
903,391,443,5,Hampi Ruins,Karnataka,Historical,8.937176477,Nov-Feb,67,3,"Nature, Adventure",2,1,66000,4,18-25,Knee Pain,Leisure,"Cultural Exploration, Photography",Winter,"Long walking distances, crowd congestion",South Indian Cuisine,740,https://wegobond.com/wp-content/uploads/2018/01/hampi-banner.jpg,3,16500.0,22000.0,5500.0,1,0,0,1,0,0,4.0,2,1,1,44.685882385,26.811529430999997,1.34057647155,0.22857142857142856,0.5106957986857142,1.0,2.23429411925,185.0,246.66666666666666,0,0,3.6666666666666665,1.1547005383792517,3,5,3,3.0,1.0,8.937176477,0.0,67166.66666666667,27768.38730163013,4.333333333333333,0.5773502691896257,606.6666666666666,1.6666666666666667,1.3333333333333333,5.083079324106265,0.797002925727394,1,1,1,5.0,0.0,5,5,1,3.0,0.0,66000.0,0.0,4.0,0.0,740.0,8.937176477,0.6931471805599453,1,0,1,0,0.0,1.0,1,0.0,1.0,0,0,0.0,0.0,0.0,5.0,1,0,0,0,Near,Moderate,Week,VeryHigh,Excellent,3,1,2,0,2,4,0,3,3,15,6,13,2,3,0,1,0,0,4.0
